datetime,open,high,low,close,volume
2026-07-08 00:59:00+00:00,2350.1855976405177,2350.3292493459858,2350.0637032851473,2350.2073549906154,114
2026-07-08 01:00:00+00:00,2350.2073549906154,2350.33554172765,2350.1846515649363,2350.3128383019707,392
2026-07-08 01:01:00+00:00,2350.3128383019707,2350.4515877403487,2350.1088182402336,2350.2475676786116,136
2026-07-08 01:02:00+00:00,2350.2475676786116,2350.5397652737574,2349.979589697275,2350.271787292421,277
2026-07-08 01:03:00+00:00,2350.271787292421,2350.682869784802,2349.956276727633,2350.367359220014,399
2026-07-08 01:04:00+00:00,2350.367359220014,2350.499093186708,2350.18836565783,2350.320099624524,113
2026-07-08 01:05:00+00:00,2350.320099624524,2350.4223893608405,2350.287592845564,2350.3898825818806,248
2026-07-08 01:06:00+00:00,2350.3898825818806,2350.4601844014974,2350.2184569754454,2350.288758795062,221
2026-07-08 01:07:00+00:00,2350.288758795062,2350.406783229149,2350.1152717260597,2350.2332961601464,90
2026-07-08 01:08:00+00:00,2350.2332961601464,2350.2561586020292,2350.15211818968,2350.174980631563,164
2026-07-08 01:09:00+00:00,2350.174980631563,2350.2189832125055,2349.948307043148,2349.9923096240905,298
2026-07-08 01:10:00+00:00,2349.9923096240905,2350.0795685533058,2349.9794366751617,2350.066695604377,379
2026-07-08 01:11:00+00:00,2350.066695604377,2350.335760016363,2349.725929043828,2349.994993455814,311
2026-07-08 01:12:00+00:00,2349.994993455814,2350.253777104674,2349.7381182802983,2349.9969019291584,147
2026-07-08 01:13:00+00:00,2349.9969019291584,2350.1678666628372,2349.899372298181,2350.0703370318597,268
2026-07-08 01:14:00+00:00,2350.0703370318597,2350.1437366389587,2350.0651480932843,2350.1385477003832,222
2026-07-08 01:15:00+00:00,2350.1385477003832,2350.25505705986,2350.123684106571,2350.240193466048,189
2026-07-08 01:16:00+00:00,2350.240193466048,2350.4927541702,2349.97258761468,2350.225148318832,382
2026-07-08 01:17:00+00:00,2350.225148318832,2350.3365576332344,2350.0490748820475,2350.16048419645,130
2026-07-08 01:18:00+00:00,2350.16048419645,2350.305719099852,2350.0030715363046,2350.1483064397066,107
2026-07-08 01:19:00+00:00,2350.1483064397066,2350.275817993514,2349.763052419781,2349.8905639735885,156
2026-07-08 01:20:00+00:00,2349.8905639735885,2349.959967505659,2349.6001347004203,2349.6695382324906,318
2026-07-08 01:21:00+00:00,2349.6695382324906,2349.8210209988647,2349.3160501958096,2349.4675329621837,198
2026-07-08 01:22:00+00:00,2349.4675329621837,2349.6308353741315,2349.151940548241,2349.3152429601887,285
2026-07-08 01:23:00+00:00,2349.3152429601887,2349.4205351613286,2349.270999271727,2349.376291472867,216
2026-07-08 01:24:00+00:00,2349.376291472867,2349.5109851649136,2349.103326633282,2349.2380203253288,218
2026-07-08 01:25:00+00:00,2349.2380203253288,2349.311568906892,2349.1067268532315,2349.1802754347946,164
2026-07-08 01:26:00+00:00,2349.1802754347946,2349.42977569893,2349.129171444687,2349.3786717088224,112
2026-07-08 01:27:00+00:00,2349.3786717088224,2349.391878415308,2349.3110606988816,2349.324267405367,164
2026-07-08 01:28:00+00:00,2349.324267405367,2349.494539835413,2349.2666207843245,2349.4368932143702,347
2026-07-08 01:29:00+00:00,2349.4368932143702,2349.5308218096243,2349.200393016747,2349.294321612001,393
2026-07-08 01:30:00+00:00,2349.294321612001,2349.431450375878,2349.125821893851,2349.2629506577277,88
2026-07-08 01:31:00+00:00,2349.2629506577277,2349.2790449630947,2349.1017904763853,2349.1178847817523,253
2026-07-08 01:32:00+00:00,2349.1178847817523,2349.1584770798354,2349.0255251910353,2349.0661174891184,331
2026-07-08 01:33:00+00:00,2349.0661174891184,2349.2302862009165,2349.0302583407306,2349.1944270525287,290
2026-07-08 01:34:00+00:00,2349.1944270525287,2349.373058951476,2348.752052211564,2348.9306841105117,273
2026-07-08 01:35:00+00:00,2348.9306841105117,2349.0915029135763,2348.8361942606307,2348.9970130636952,213
2026-07-08 01:36:00+00:00,2348.9970130636952,2349.0823210924655,2348.948003929668,2349.0333119584384,141
2026-07-08 01:37:00+00:00,2349.0333119584384,2349.0416598681945,2348.934246727949,2348.942594637705,130
2026-07-08 01:38:00+00:00,2348.942594637705,2349.192443600621,2348.471970102964,2348.72181906588,259
2026-07-08 01:39:00+00:00,2348.72181906588,2348.8452247185123,2348.6094252287185,2348.7328308813508,283
2026-07-08 01:40:00+00:00,2348.7328308813508,2348.755602665878,2348.629224088764,2348.6519958732915,302
2026-07-08 01:41:00+00:00,2348.6519958732915,2348.8585738026436,2348.480939116682,2348.687517046034,230
2026-07-08 01:42:00+00:00,2348.687517046034,2348.772316635887,2348.6060535095426,2348.6908530993956,204
2026-07-08 01:43:00+00:00,2348.6908530993956,2348.984737120504,2348.6415172317065,2348.935401252815,350
2026-07-08 01:44:00+00:00,2348.935401252815,2349.2167445057135,2348.6175132752546,2348.898856528153,336
2026-07-08 01:45:00+00:00,2348.898856528153,2348.996888931116,2348.644563337199,2348.742595740162,123
2026-07-08 01:46:00+00:00,2348.742595740162,2349.0130931545987,2348.4994681860067,2348.7699656004434,386
2026-07-08 01:47:00+00:00,2348.7699656004434,2348.8161166766263,2348.757401668656,2348.8035527448387,105
2026-07-08 01:48:00+00:00,2348.8035527448387,2349.082502592483,2348.7321222632977,2349.0110721109418,317
2026-07-08 01:49:00+00:00,2349.0110721109418,2349.3126177908534,2348.837039453447,2349.1385851333584,322
2026-07-08 01:50:00+00:00,2349.1385851333584,2349.4673253590454,2348.864337612064,2349.193077837751,80
2026-07-08 01:51:00+00:00,2349.193077837751,2349.4435597618053,2349.1660493068625,2349.416531230917,237
2026-07-08 01:52:00+00:00,2349.416531230917,2349.571162683659,2349.080368319546,2349.234999772288,189
2026-07-08 01:53:00+00:00,2349.234999772288,2349.3193765627952,2349.052934777948,2349.137311568455,83
2026-07-08 01:54:00+00:00,2349.137311568455,2349.4526866060132,2348.680458273839,2348.9958333113973,372
2026-07-08 01:55:00+00:00,2348.9958333113973,2349.197732570472,2348.734416802118,2348.936316061193,260
2026-07-08 01:56:00+00:00,2348.936316061193,2348.953473793227,2348.708974107715,2348.7261318397495,188
2026-07-08 01:57:00+00:00,2348.7261318397495,2348.8943304140384,2348.654901982833,2348.823100557122,106
2026-07-08 01:58:00+00:00,2348.823100557122,2348.900220070334,2348.7120537716555,2348.7891732848675,140
2026-07-08 01:59:00+00:00,2348.7891732848675,2348.790097866967,2348.563709532647,2348.5646341147462,218
2026-07-08 02:00:00+00:00,2348.5646341147462,2348.674170113029,2348.3000682811216,2348.4096042794044,126
2026-07-08 02:01:00+00:00,2348.4096042794044,2348.5229958629725,2348.3440700139413,2348.4574615975093,116
2026-07-08 02:02:00+00:00,2348.4574615975093,2348.6046964705856,2348.4381700079507,2348.585404881027,336
2026-07-08 02:03:00+00:00,2348.585404881027,2348.970881746385,2348.504764844179,2348.8902417095373,87
2026-07-08 02:04:00+00:00,2348.8902417095373,2349.432286234945,2348.7931216196653,2349.335166145073,157
2026-07-08 02:05:00+00:00,2349.335166145073,2349.493973275776,2349.2396429992527,2349.398450129956,161
2026-07-08 02:06:00+00:00,2349.398450129956,2349.525485531118,2349.120306332331,2349.247341733493,226
2026-07-08 02:07:00+00:00,2349.247341733493,2349.3204586952743,2348.848681565876,2348.9217985276573,323
2026-07-08 02:08:00+00:00,2348.9217985276573,2349.03210136064,2348.8523702141333,2348.962673047116,240
2026-07-08 02:09:00+00:00,2348.962673047116,2349.0075041243413,2348.793723310468,2348.8385543876934,115
2026-07-08 02:10:00+00:00,2348.8385543876934,2348.93379691794,2348.679898248952,2348.775140779199,388
2026-07-08 02:11:00+00:00,2348.775140779199,2349.0065455207077,2348.4502888432125,2348.6816935847214,334
2026-07-08 02:12:00+00:00,2348.6816935847214,2348.834695758135,2348.507197766115,2348.6601999395284,287
2026-07-08 02:13:00+00:00,2348.6601999395284,2348.9660709042555,2348.5170702600317,2348.822941224759,312
2026-07-08 02:14:00+00:00,2348.822941224759,2349.009892515914,2348.6599672090624,2348.8469185002177,387
2026-07-08 02:15:00+00:00,2348.8469185002177,2348.878007455022,2348.7916100886505,2348.8226990434546,337
2026-07-08 02:16:00+00:00,2348.8226990434546,2348.9428342862766,2348.544452264734,2348.664587507556,146
2026-07-08 02:17:00+00:00,2348.664587507556,2348.702773399919,2348.3707530753895,2348.4089389677524,258
2026-07-08 02:18:00+00:00,2348.4089389677524,2348.5973694125887,2348.1462764565113,2348.3347069013475,355
2026-07-08 02:19:00+00:00,2348.3347069013475,2348.7455495839495,2347.915654770099,2348.326497452701,283
2026-07-08 02:20:00+00:00,2348.326497452701,2348.813105316376,2348.109764078112,2348.5963719417873,145
2026-07-08 02:21:00+00:00,2348.5963719417873,2348.7831012978736,2348.4295302173546,2348.616259573441,210
2026-07-08 02:22:00+00:00,2348.616259573441,2348.7797849273215,2348.602764080963,2348.7662894348437,168
2026-07-08 02:23:00+00:00,2348.7662894348437,2348.888381984758,2348.567970758294,2348.690063308208,233
2026-07-08 02:24:00+00:00,2348.690063308208,2348.9145398387454,2348.284694476811,2348.5091710073484,393
2026-07-08 02:25:00+00:00,2348.5091710073484,2348.543529790088,2348.3274887837792,2348.361847566519,188
2026-07-08 02:26:00+00:00,2348.361847566519,2348.4431632199285,2348.1698334629214,2348.251149116331,238
2026-07-08 02:27:00+00:00,2348.251149116331,2348.7440801843395,2348.0831223203236,2348.576053388332,386
2026-07-08 02:28:00+00:00,2348.576053388332,2348.6858739619724,2348.3408453713955,2348.450665945036,195
2026-07-08 02:29:00+00:00,2348.450665945036,2348.6287094294316,2348.4006207330563,2348.578664217452,399
2026-07-08 02:30:00+00:00,2348.578664217452,2348.7273425997314,2348.2921511721124,2348.4408295543917,288
2026-07-08 02:31:00+00:00,2348.4408295543917,2348.751973915565,2348.2718928651166,2348.58303722629,89
2026-07-08 02:32:00+00:00,2348.58303722629,2348.8330641442803,2348.3917768486144,2348.641803766605,329
2026-07-08 02:33:00+00:00,2348.641803766605,2348.704643222998,2348.5550518215014,2348.6178912778946,184
2026-07-08 02:34:00+00:00,2348.6178912778946,2348.6439028860455,2348.585656864105,2348.611668472256,225
2026-07-08 02:35:00+00:00,2348.611668472256,2348.6855029614617,2348.437876378804,2348.5117108680097,120
2026-07-08 02:36:00+00:00,2348.5117108680097,2348.8721043921673,2348.219412707339,2348.5798062314966,347
2026-07-08 02:37:00+00:00,2348.5798062314966,2348.62848512058,2348.4616716435394,2348.510350532623,169
2026-07-08 02:38:00+00:00,2348.510350532623,2348.555045836564,2348.2785700723703,2348.3232653763116,284
2026-07-08 02:39:00+00:00,2348.3232653763116,2348.470473315691,2347.9809998534297,2348.128207792809,96
2026-07-08 02:40:00+00:00,2348.128207792809,2348.374913350202,2347.9078441894344,2348.1545497468273,354
2026-07-08 02:41:00+00:00,2348.1545497468273,2348.5536262523106,2347.9965023815444,2348.3955788870276,310
2026-07-08 02:42:00+00:00,2348.3955788870276,2348.689164474252,2348.1264154606597,2348.420001047884,383
2026-07-08 02:43:00+00:00,2348.420001047884,2348.6778646743296,2348.1440276711005,2348.401891297546,286
2026-07-08 02:44:00+00:00,2348.401891297546,2348.4480199520026,2348.399393300433,2348.4455219548895,285
2026-07-08 02:45:00+00:00,2348.4455219548895,2348.7197914681055,2348.3706207099794,2348.6448902231955,316
2026-07-08 02:46:00+00:00,2348.6448902231955,2348.809340593522,2348.513931445065,2348.6783818153913,307
2026-07-08 02:47:00+00:00,2348.6783818153913,2349.0030615479154,2348.2909690869465,2348.6156488194706,392
2026-07-08 02:48:00+00:00,2348.6156488194706,2348.8351835088984,2348.565006255859,2348.7845409452866,105
2026-07-08 02:49:00+00:00,2348.7845409452866,2348.882811903041,2348.751729571822,2348.8500005295764,236
2026-07-08 02:50:00+00:00,2348.8500005295764,2349.126975588143,2348.8075091044484,2349.084484163015,334
2026-07-08 02:51:00+00:00,2349.084484163015,2349.4228205596687,2348.7741260892494,2349.112462485903,135
2026-07-08 02:52:00+00:00,2349.112462485903,2349.1447964612557,2348.893168945699,2348.9255029210517,392
2026-07-08 02:53:00+00:00,2348.9255029210517,2348.992981271389,2348.6491430965166,2348.716621446854,275
2026-07-08 02:54:00+00:00,2348.716621446854,2348.9867262278717,2348.698571711539,2348.968676492557,231
2026-07-08 02:55:00+00:00,2348.968676492557,2349.2680497550255,2348.9324923645872,2349.231865627056,107
2026-07-08 02:56:00+00:00,2349.231865627056,2349.314761215853,2349.1215576015297,2349.204453190327,209
2026-07-08 02:57:00+00:00,2349.204453190327,2349.338454125003,2349.0119409358513,2349.145941870527,387
2026-07-08 02:58:00+00:00,2349.145941870527,2349.4856526303943,2349.0293961954962,2349.3691069553633,303
2026-07-08 02:59:00+00:00,2349.3691069553633,2349.3920009110575,2349.1771632518316,2349.200057207526,311
2026-07-08 03:00:00+00:00,2349.200057207526,2349.2282515642933,2349.0352437938236,2349.063438150591,147
2026-07-08 03:01:00+00:00,2349.063438150591,2349.408875310042,2348.816232049344,2349.1616692087946,205
2026-07-08 03:02:00+00:00,2349.1616692087946,2349.3047186007907,2348.9583661596444,2349.1014155516405,117
2026-07-08 03:03:00+00:00,2349.1014155516405,2349.23505408181,2348.966994955618,2349.1006334857875,325
2026-07-08 03:04:00+00:00,2349.1006334857875,2349.1698779985854,2349.0064327574833,2349.075677270281,376
2026-07-08 03:05:00+00:00,2349.075677270281,2349.51902246104,2348.6838768755474,2349.1272220663063,209
2026-07-08 03:06:00+00:00,2349.1272220663063,2349.48660544975,2348.982761521036,2349.34214490448,101
2026-07-08 03:07:00+00:00,2349.34214490448,2349.423755134662,2349.274367686089,2349.355977916271,374
2026-07-08 03:08:00+00:00,2349.355977916271,2349.6808742125245,2349.1294183724676,2349.454314668721,302
2026-07-08 03:09:00+00:00,2349.454314668721,2349.5702231589453,2349.025335969255,2349.1412444594794,233
2026-07-08 03:10:00+00:00,2349.1412444594794,2349.1688789790037,2349.106170935256,2349.1338054547805,176
2026-07-08 03:11:00+00:00,2349.1338054547805,2349.3459302985566,2348.7929281918023,2349.0050530355784,175
2026-07-08 03:12:00+00:00,2349.0050530355784,2349.1048536526737,2348.719164917325,2348.8189655344204,83
2026-07-08 03:13:00+00:00,2348.8189655344204,2349.02847258492,2348.4753919494947,2348.6848989999944,292
2026-07-08 03:14:00+00:00,2348.6848989999944,2348.773829666143,2348.5449600935754,2348.6338907597237,156
2026-07-08 03:15:00+00:00,2348.6338907597237,2349.0476214853893,2348.3599869800755,2348.773717705741,134
2026-07-08 03:16:00+00:00,2348.773717705741,2348.934110795625,2348.4108325819006,2348.5712256717848,345
2026-07-08 03:17:00+00:00,2348.5712256717848,2348.839756772381,2348.3073706915807,2348.575901792177,154
2026-07-08 03:18:00+00:00,2348.575901792177,2348.5879316923574,2348.489960991901,2348.5019908920817,86
2026-07-08 03:19:00+00:00,2348.5019908920817,2348.720956098395,2348.233006059005,2348.4519712653187,230
2026-07-08 03:20:00+00:00,2348.4519712653187,2348.607903317067,2348.4491145606366,2348.605046612385,148
2026-07-08 03:21:00+00:00,2348.605046612385,2348.761674783696,2348.5305682187773,2348.687196390088,308
2026-07-08 03:22:00+00:00,2348.687196390088,2349.2115678848763,2348.367007207788,2348.8913787025763,315
2026-07-08 03:23:00+00:00,2348.8913787025763,2348.9471213982624,2348.812046516576,2348.8677892122623,213
2026-07-08 03:24:00+00:00,2348.8677892122623,2348.905149585178,2348.7241772256384,2348.7615375985542,394
2026-07-08 03:25:00+00:00,2348.7615375985542,2348.830628400511,2348.6582706316117,2348.7273614335686,327
2026-07-08 03:26:00+00:00,2348.7273614335686,2348.8078980441464,2348.68384643993,2348.764383050508,292
2026-07-08 03:27:00+00:00,2348.764383050508,2348.908066276322,2348.6476573783893,2348.7913406042035,201
2026-07-08 03:28:00+00:00,2348.7913406042035,2348.8582308708797,2348.558901086579,2348.6257913532554,250
2026-07-08 03:29:00+00:00,2348.6257913532554,2348.7124346215273,2348.5529623568846,2348.6396056251565,181
2026-07-08 03:30:00+00:00,2348.6396056251565,2348.766944133168,2348.547109071776,2348.6744475797877,204
2026-07-08 03:31:00+00:00,2348.6744475797877,2349.308166218648,2348.42508763888,2349.05880627774,280
2026-07-08 03:32:00+00:00,2349.05880627774,2349.470225122673,2348.9339781072913,2349.3453969522243,314
2026-07-08 03:33:00+00:00,2349.3453969522243,2349.4569974224355,2349.1035034781476,2349.215103948359,263
2026-07-08 03:34:00+00:00,2349.215103948359,2349.258998702805,2349.1273264570937,2349.17122121154,148
2026-07-08 03:35:00+00:00,2349.17122121154,2349.29348367455,2348.8255074472086,2348.9477699102185,252
2026-07-08 03:36:00+00:00,2348.9477699102185,2349.1675647942866,2348.6377866625917,2348.8575815466597,106
2026-07-08 03:37:00+00:00,2348.8575815466597,2349.077756476673,2348.68559233925,2348.9057672692634,172
2026-07-08 03:38:00+00:00,2348.9057672692634,2349.148025308551,2348.847624819513,2349.0898828588006,304
2026-07-08 03:39:00+00:00,2349.0898828588006,2349.192995594685,2348.8754483353787,2348.978561071263,82
2026-07-08 03:40:00+00:00,2348.978561071263,2349.0545569768387,2348.8026898513976,2348.8786857569735,370
2026-07-08 03:41:00+00:00,2348.8786857569735,2348.9386964993623,2348.4908559993696,2348.5508667417585,318
2026-07-08 03:42:00+00:00,2348.5508667417585,2348.6429632141517,2348.4339385033777,2348.526034975771,359
2026-07-08 03:43:00+00:00,2348.526034975771,2348.5508581288086,2348.339035408599,2348.363858561637,196
2026-07-08 03:44:00+00:00,2348.363858561637,2348.5417693742934,2348.1051335724655,2348.283044385122,200
2026-07-08 03:45:00+00:00,2348.283044385122,2348.3066933721047,2348.125556587964,2348.149205574947,83
2026-07-08 03:46:00+00:00,2348.149205574947,2348.273921293772,2348.0101026349735,2348.134818353799,380
2026-07-08 03:47:00+00:00,2348.134818353799,2348.297780014968,2347.7035921074494,2347.8665537686184,163
2026-07-08 03:48:00+00:00,2347.8665537686184,2347.913247978494,2347.5959825129453,2347.642676722821,105
2026-07-08 03:49:00+00:00,2347.642676722821,2348.0859281667863,2347.524364004586,2347.9676154485514,119
2026-07-08 03:50:00+00:00,2347.9676154485514,2348.101537733261,2347.637217660399,2347.7711399451086,100
2026-07-08 03:51:00+00:00,2347.7711399451086,2347.9885270809796,2347.386383675964,2347.603770811835,95
2026-07-08 03:52:00+00:00,2347.603770811835,2347.9115768764273,2347.5762839150507,2347.884089979643,254
2026-07-08 03:53:00+00:00,2347.884089979643,2348.4781239503072,2347.7334473344654,2348.32748130513,180
2026-07-08 03:54:00+00:00,2348.32748130513,2348.5576986653673,2347.918441316621,2348.1486586768583,301
2026-07-08 03:55:00+00:00,2348.1486586768583,2348.205166748449,2348.035945563832,2348.0924536354223,121
2026-07-08 03:56:00+00:00,2348.0924536354223,2348.1775450470673,2348.0594930632146,2348.1445844748596,167
2026-07-08 03:57:00+00:00,2348.1445844748596,2348.469045183801,2348.0839886710505,2348.408449379992,250
2026-07-08 03:58:00+00:00,2348.408449379992,2348.5779233815306,2348.0883398822293,2348.257813883768,267
2026-07-08 03:59:00+00:00,2348.257813883768,2348.4240837400894,2348.054105910697,2348.2203757670186,395
2026-07-08 04:00:00+00:00,2348.2203757670186,2348.5195862692135,2348.039816658117,2348.339027160312,98
2026-07-08 04:01:00+00:00,2348.339027160312,2348.689567763364,2348.0548510741028,2348.4053916771545,219
2026-07-08 04:02:00+00:00,2348.4053916771545,2348.534755217777,2348.218609987,2348.3479735276223,367
2026-07-08 04:03:00+00:00,2348.3479735276223,2348.4919259481535,2348.1835941082422,2348.3275465287734,299
2026-07-08 04:04:00+00:00,2348.3275465287734,2348.5343119742865,2347.9109245901263,2348.1176900356395,259
2026-07-08 04:05:00+00:00,2348.1176900356395,2348.149214590119,2348.0498138637463,2348.0813384182256,390
2026-07-08 04:06:00+00:00,2348.0813384182256,2348.213491090838,2347.908528630492,2348.0406813031045,382
2026-07-08 04:07:00+00:00,2348.0406813031045,2348.1705826255247,2347.946214630533,2348.0761159529534,257
2026-07-08 04:08:00+00:00,2348.0761159529534,2348.284882179878,2347.7825944680762,2347.991360695001,266
2026-07-08 04:09:00+00:00,2347.991360695001,2348.114700358739,2347.9399880786673,2348.0633277424054,384
2026-07-08 04:10:00+00:00,2348.0633277424054,2348.329865737425,2347.951359691492,2348.2178976865116,351
2026-07-08 04:11:00+00:00,2348.2178976865116,2348.2875317914277,2348.171987526826,2348.241621631742,252
2026-07-08 04:12:00+00:00,2348.241621631742,2348.5030067162666,2348.033927748544,2348.2953128330687,384
2026-07-08 04:13:00+00:00,2348.2953128330687,2348.4494761797628,2348.1492630898724,2348.3034264365665,102
2026-07-08 04:14:00+00:00,2348.3034264365665,2348.342235571424,2348.264630183448,2348.3034393183057,230
2026-07-08 04:15:00+00:00,2348.3034393183057,2348.3126678577037,2348.1840749429134,2348.1933034823114,337
2026-07-08 04:16:00+00:00,2348.1933034823114,2348.4219160153007,2348.012998777099,2348.241611310088,185
2026-07-08 04:17:00+00:00,2348.241611310088,2348.2790717026896,2348.1893015559267,2348.2267619485283,354
2026-07-08 04:18:00+00:00,2348.2267619485283,2348.624522637304,2348.1485131946274,2348.546273883403,183
2026-07-08 04:19:00+00:00,2348.546273883403,2348.8186761231377,2348.514065217116,2348.7864674568505,326
2026-07-08 04:20:00+00:00,2348.7864674568505,2349.1691057791268,2348.4627374987585,2348.845375821035,198
2026-07-08 04:21:00+00:00,2348.845375821035,2348.8610440970574,2348.7132107131806,2348.728878989203,324
